camera_link,track_id,user_id,date,time,x_center,y_center,width,height
0,1,2,2024-11-29,11:46:55,266.11838283357866,268.81036873169444,529.0572940068386,422.3792623483167
0,1,2,2024-11-29,11:46:55,267.6657094655561,268.20485324660734,532.3133086295613,423.59031338594826
0,1,2,2024-11-29,11:46:55,269.170129173784,267.5571662409616,534.3372357406088,424.88565474640603
0,1,2,2024-11-29,11:46:55,269.9306967718014,267.2729125233167,536.3296633856041,425.45416990230274
0,1,2,2024-11-29,11:46:55,271.52435757837674,268.78360228564964,530.656539571512,422.43279337304466
0,1,2,2024-11-29,11:46:55,272.4020556577825,269.58205178970326,527.0776461016862,420.83589553837936
0,1,2,2024-11-29,11:46:55,271.59148006057825,267.89359648795454,533.9099829091595,424.21280660282883
0,1,2,2024-11-29,11:46:55,270.72596331753283,266.3861351360937,535.7498201221457,427.227729491295
0,1,2,2024-11-29,11:46:55,270.39141235479804,265.76272886007143,536.394902093589,428.4745421231433
0,1,2,2024-11-29,11:46:55,269.75909853942454,266.9431882252016,535.8176925708791,426.1136234315697
0,1,2,2024-11-29,11:46:55,268.6237271266266,269.0000971766843,533.8923121883398,421.9998257247763
0,1,2,2024-11-29,11:46:55,267.63891043172663,271.00093747180773,526.2490081610256,417.99813251614404
0,1,2,2024-11-29,11:46:55,266.2291737486356,270.3133165525806,527.0428360340584,419.37336954734246
0,1,2,2024-11-29,11:46:55,265.5630770961164,270.9386273438126,526.7054944709809,418.1227663410709
0,1,2,2024-11-29,11:46:56,264.4420029836456,270.63634411248876,525.3632441833618,418.72731952359965
0,1,2,2024-11-29,11:46:56,263.70899415933405,269.58307667816354,523.5554601559236,420.8338493415037
0,1,2,2024-11-29,11:46:56,263.12946516936944,270.0787756832656,522.1296168414183,419.842449425101
0,1,2,2024-11-29,11:46:56,262.508489778305,271.35164295195386,521.1295854820579,417.2967141816158
0,1,2,2024-11-29,11:46:56,262.0374011200359,272.0123798043091,520.2016441992466,415.9752402321953
0,1,2,2024-11-29,11:46:56,261.8654991589555,272.86631539954396,519.8001002654333,414.2673689707719
0,1,2,2024-11-29,11:46:56,261.7034948301341,272.25173165374815,519.8130892273796,415.4965364557046
0,1,2,2024-11-29,11:46:56,261.74462474189113,272.493210090107,520.3220322635169,415.01359977628766
0,1,2,2024-11-29,11:46:56,261.9600422487774,272.65992707954445,520.2263319676355,414.6801734220823
0,1,2,2024-11-29,11:46:56,262.0234541913091,272.46260726226313,520.4949852537869,415.0747956574731
0,1,2,2024-11-29,11:46:56,262.1061201852846,272.39355737652585,520.3221744297399,415.2128887994559
0,1,2,2024-11-29,11:46:56,262.12793624160827,271.6138254592126,520.7100477349381,416.77232995085285
0,1,2,2024-11-29,11:46:56,262.03643472367366,272.78168079180773,521.0546635797415,414.436630920791
0,1,2,2024-11-29,11:46:56,262.0583094441944,273.5526104312836,520.91341735738,412.89477615921714
0,1,2,2024-11-29,11:46:56,262.3832702633722,273.0037934881998,521.2678420877436,413.99241178994106
0,1,2,2024-11-29,11:46:56,264.26590200452046,272.72628226446864,514.7387809401421,414.5474349148436
0,1,2,2024-11-29,11:46:56,264.3261635127713,273.24147550984003,512.2243742189529,413.5170486945012
0,1,2,2024-11-29,11:46:56,264.34272724135695,272.9301455030885,511.49670961756397,414.13970882103666
0,1,2,2024-11-29,11:46:56,263.14245737399506,270.45642027110273,517.4183836008516,419.08717950257756
0,1,2,2024-11-29,11:46:56,262.31739873848215,270.68247346307913,518.8395118589611,418.63506063992276
0,1,2,2024-11-29,11:46:57,260.57013146340034,268.5096647476562,516.1802468477186,422.98067324048543
0,1,2,2024-11-29,11:46:57,259.40183608288646,267.6943930656942,514.2526957361313,424.61119471028866
0,1,2,2024-11-29,11:46:57,257.7231716524487,267.7515447661377,511.6433945409497,424.49690308179885
0,1,2,2024-11-29,11:46:57,256.6691613534066,267.9558360100536,509.8940857660995,424.08832514934386
0,1,2,2024-11-29,11:46:57,255.41975576305046,268.07845852734073,507.88655142223945,423.8430818697467
0,1,2,2024-11-29,11:46:57,253.935589113298,268.0964173712135,504.95314626789036,423.8071648561796
0,1,2,2024-11-29,11:46:57,251.8323286688965,268.61892638394994,500.9499053797423,422.762147088787
0,1,2,2024-11-29,11:46:57,250.37103185080807,268.95904724168,497.8186645628285,422.08190547147973
0,1,2,2024-11-29,11:46:57,248.4916554004786,270.31985237240883,494.7486867719994,419.3602952465864
0,1,2,2024-11-29,11:46:57,247.7653869846415,270.5990202639096,493.6180271405568,418.8019594765866
0,1,2,2024-11-29,11:46:57,247.393173177191,269.7417195641232,492.5500520723512,420.51656088024174
0,1,2,2024-11-29,11:46:57,247.55085715979183,270.40050724451777,493.26702207073015,419.1989653696572
0,1,2,2024-11-29,11:46:57,248.01656734700387,270.2210593931329,493.73645747013774,419.55787365070495
0,1,2,2024-11-29,11:46:57,248.13796783562216,270.69299178498164,494.07282352073986,418.6140136711935
0,1,2,2024-11-29,11:46:57,248.44080183623248,270.7555745408576,494.59246596025906,418.4888499917257
0,1,2,2024-11-29,11:46:57,248.58480866234729,270.6741827226623,494.7079792600938,418.65165449716756
0,1,2,2024-11-29,11:46:57,248.77450207848577,270.90022395436574,495.0471930292394,418.19955970121686
0,1,2,2024-11-29,11:46:57,249.1504481722585,271.588522384847,495.2789342024794,416.82295810099316
0,1,2,2024-11-29,11:46:57,249.22719949576697,272.234291993946,495.14898931877195,415.53141706559484
0,1,2,2024-11-29,11:46:57,249.154759473244,273.12274120413207,495.03751309217614,413.75451795338034
0,1,2,2024-11-29,11:46:58,249.1186897998381,272.77568452564697,494.5671570357769,414.4486310498595
0,1,2,2024-11-29,11:46:58,249.10300702695605,271.727599471579,494.85977874680253,416.544801062676
0,1,2,2024-11-29,11:46:58,248.90719361013086,271.9286503753412,494.70674330406086,416.1426992223469
0,1,2,2024-11-29,11:46:58,248.92940367420186,272.39240913365813,494.82336781229196,415.21520187248785
0,1,2,2024-11-29,11:46:58,248.85263147649786,271.1035617111499,494.49547590950647,417.79288412258376
0,1,2,2024-11-29,11:46:58,248.75438405861945,270.60613824300077,494.30518665611277,418.787746388988
0,1,2,2024-11-29,11:46:58,248.74737570962256,269.90353448239284,494.0624274282796,420.1929395487552
0,1,2,2024-11-29,11:46:58,248.65627976790043,269.26828025486867,493.98158109678326,421.4634425070588
0,1,2,2024-11-29,11:46:58,248.54389729143637,269.99709911860094,494.0311409747818,420.00580269116455
0,1,2,2024-11-29,11:46:58,248.35570849915626,270.00361784545424,494.15073798815826,419.99276445866764
0,1,2,2024-11-29,11:46:58,248.3557068602788,270.90775421142536,493.9986286445243,418.18449145166716
0,1,2,2024-11-29,11:46:58,248.5034199681389,270.91252753039424,494.31958047476337,418.1749447301421
0,1,2,2024-11-29,11:46:58,248.8307215107155,271.12741356959475,494.6054787793973,417.74517263827966
0,1,2,2024-11-29,11:46:58,248.85435077992187,270.9806448303863,494.70435929547693,418.0387101284949
0,1,2,2024-11-29,11:46:58,248.8547365680976,271.57891118380115,494.50410811403424,416.8421976081732
0,1,2,2024-11-29,11:46:58,248.93519146215232,271.5013765357494,494.62799253975874,416.99727452726995
0,1,2,2024-11-29,11:46:58,248.9677365713525,271.46384110576884,494.7562266958181,417.0723280045154
0,1,2,2024-11-29,11:46:58,248.9988242326165,271.5451625431603,494.8910307386135,416.90967849226104
0,1,2,2024-11-29,11:46:58,249.04935058144127,271.39716486644744,494.69613296920267,417.2056713338906
0,1,2,2024-11-29,11:46:58,249.05695706022004,271.68800900916904,494.45169368522147,416.62398211940683
0,1,2,2024-11-29,11:46:59,248.9172045332334,271.3589642811662,494.3481402220258,417.2820712505101
0,1,2,2024-11-29,11:46:59,248.77970352159315,271.64218496021334,494.52347072268543,416.71560963497836
0,1,2,2024-11-29,11:46:59,248.81486607824127,271.4061812678782,494.6641539176921,417.18760940673934
0,1,2,2024-11-29,11:46:59,248.60159069676754,271.3415015299258,494.352567554334,417.3169862856116
0,1,2,2024-11-29,11:46:59,248.60948824713523,271.3585211362041,493.71339486581917,417.28295375488096
0,1,2,2024-11-29,11:46:59,248.6413344946657,271.57761436672155,493.9041421640231,416.8447698502006
0,1,2,2024-11-29,11:46:59,248.82247474536564,271.39580785506973,493.81448314545094,417.2083838440052
0,1,2,2024-11-29,11:46:59,248.7961390127244,271.7469422480073,494.2389214745304,416.50611541943414
0,1,2,2024-11-29,11:46:59,248.59503295004927,271.1734397453998,493.93421912773863,417.65314073320724
0,1,2,2024-11-29,11:46:59,248.44608511870635,271.6648319944556,493.8652713688831,416.670343708339
0,1,2,2024-11-29,11:46:59,248.34530343540936,271.7760250333496,493.70091905999453,416.44795280655603
0,1,2,2024-11-29,11:46:59,248.42729597293382,271.32932456607256,493.78867473086103,417.3413518982522
0,1,2,2024-11-29,11:46:59,248.45279367033407,271.1158837363097,493.96112355211534,417.7682328587493
0,1,2,2024-11-29,11:46:59,248.51940041081545,270.8400042343124,493.9829389460337,418.31999160124064
0,1,2,2024-11-29,11:46:59,248.38343477868287,271.42115439649046,493.8345110077042,417.15769118300517
0,1,2,2024-11-29,11:46:59,248.3823022683812,271.3853369158335,493.8615976766109,417.2293261143271
0,1,2,2024-11-29,11:46:59,248.4944577498302,271.6284529508328,493.9427789481525,416.74309403802266
0,1,2,2024-11-29,11:46:59,248.33871655839383,271.7461335032171,494.0744564050816,416.507732935558
0,1,2,2024-11-29,11:46:59,248.5277395224752,271.34206647691565,494.34406401377055,417.31588716860097
0,1,2,2024-11-29,11:46:59,248.58802579061518,271.18704852673966,494.38553436567884,417.6259105057089
0,1,2,2024-11-29,11:47:00,248.26743370241493,270.66588011417383,493.65459986596767,418.66824251433405
0,1,2,2024-11-29,11:47:00,248.12791040620112,270.6540231431913,493.7554788088938,418.6919546233581
0,1,2,2024-11-29,11:47:00,248.13796214805103,271.758405177502,493.2485747192973,416.48318986544535
0,1,2,2024-11-29,11:47:00,247.82862246649935,271.98873494441585,492.89186549241145,416.0225300817311
0,1,2,2024-11-29,11:47:00,247.50999780553948,272.86631052497796,492.476452698638,414.26737883811234
0,1,2,2024-11-29,11:47:00,247.53578515014766,273.5659174055039,492.26339400141813,412.86816505765216
0,1,2,2024-11-29,11:47:00,247.73401623108282,273.662390840942,492.6430274000673,412.67521818994874
0,1,2,2024-11-29,11:47:00,247.6884813695931,274.296605789303,492.736260275887,411.4067681054242
0,1,2,2024-11-29,11:47:00,247.76501716856416,274.54067962726947,492.897214990599,410.9186330609304
0,1,2,2024-11-29,11:47:00,248.01908098600202,275.6569013990285,493.1359971725238,408.68619434743283
0,1,2,2024-11-29,11:47:00,248.0490122296663,278.4734423102207,492.7343990792189,403.0531143713914
0,1,2,2024-11-29,11:47:00,247.76916448817002,276.3300925424294,492.89665946453334,407.33981460628905
0,1,2,2024-11-29,11:47:00,247.85260513517645,279.0866465836591,492.44273428314915,401.826706779996
0,1,2,2024-11-29,11:47:00,247.42643994698207,278.0764972778063,492.2332969759816,403.84700548204097
0,1,2,2024-11-29,11:47:00,247.238475026803,278.5687790906139,491.41746042116034,402.8624418845291
0,1,2,2024-11-29,11:47:00,247.11034085278496,278.9394790864372,491.51687003219513,402.1210621201187
0,1,2,2024-11-29,11:47:00,246.7939196733448,277.860687323238,491.09728706525186,404.27863300865016
0,1,2,2024-11-29,11:47:00,246.80104082129552,277.9464272897552,490.94791027298714,404.10716842047316
0,1,2,2024-11-29,11:47:00,246.81297081886197,278.11850140117684,490.8147450727047,403.76300577750436
0,1,2,2024-11-29,11:47:00,246.94553125501213,278.2622550516503,491.05221312444854,403.4754727758043
0,1,2,2024-11-29,11:47:01,246.83015849650334,277.2587148186459,491.1622158782893,405.4825637489975
0,1,2,2024-11-29,11:47:01,246.73332457304167,275.96950392663206,490.6482525280934,408.0609895623824
0,1,2,2024-11-29,11:47:01,246.76422208488475,275.8682742642663,490.65956296134544,408.2634303312066
0,1,2,2024-11-29,11:47:01,246.7595697180817,276.29965151755323,490.6015360093901,407.40066881567236
0,1,2,2024-11-29,11:47:01,246.95545401754327,277.84453352114684,490.6388923762423,404.3109224213837
0,1,2,2024-11-29,11:47:01,246.87775569761564,277.14843729244524,490.8267819649744,405.7031216342753
0,1,2,2024-11-29,11:47:01,246.84269988752186,276.6212366455647,490.86614945180133,406.7575254761589
0,1,2,2024-11-29,11:47:01,246.89047380906771,276.22220970724214,490.54433348398277,407.55558030756254
0,1,2,2024-11-29,11:47:01,246.99978119753501,276.5664937314683,490.94605176105756,406.86701260376003
0,1,2,2024-11-29,11:47:01,247.17847631349758,277.45734828177706,491.1125484664486,405.0853036150202
0,1,2,2024-11-29,11:47:01,247.2317279303918,276.9657529891825,491.53821275957176,406.0684942245943
0,1,2,2024-11-29,11:47:01,247.05528917031467,276.01614447664775,491.7616687374323,407.9677112438672
0,1,2,2024-11-29,11:47:01,247.33692963955716,276.08925400851786,491.99067639516295,407.82149216430315
0,1,2,2024-11-29,11:47:01,247.61071037202998,276.3425310173183,492.15479241222533,407.31493812777194
0,1,2,2024-11-29,11:47:01,247.63825774729906,276.3432554245005,492.14406142940265,407.31348929505197
0,1,2,2024-11-29,11:47:01,247.4186582490452,275.76285536516536,492.2274856846317,408.47428939710164
0,1,2,2024-11-29,11:47:01,247.6866292958115,275.5961231984104,492.61276755491247,408.80775371596667
0,1,2,2024-11-29,11:47:01,247.60491942231778,275.2858738298511,492.66747652562117,409.4282322916864
0,1,2,2024-11-29,11:47:01,247.63962783446246,275.2102875052242,492.7524054356842,409.579417477339
0,1,2,2024-11-29,11:47:02,247.74277000720545,275.47701403842,492.46056553833745,409.0459692172778
0,1,2,2024-11-29,11:47:02,247.70764888677942,274.97687516428374,492.72076503946346,410.04624879533475
0,1,2,2024-11-29,11:47:02,247.61795183755666,275.113679815129,492.78727715215996,409.77266031797126
0,1,2,2024-11-29,11:47:02,247.71458741546533,275.1983050785382,493.23944592411425,409.6033773238889
0,1,2,2024-11-29,11:47:02,247.94590668225135,275.14345718321556,493.4074095670567,409.7130809498332
0,1,2,2024-11-29,11:47:02,248.19567284841384,275.93432715885444,493.0728779771227,408.13134399675823
0,1,2,2024-11-29,11:47:02,248.09200409339243,275.7747135288733,493.1581556547098,408.45057239856715
0,1,2,2024-11-29,11:47:02,247.97925203080226,275.54349786757103,493.27086533783034,408.9130041469288
0,1,2,2024-11-29,11:47:02,248.03681437610155,275.5834849074901,493.20299096226387,408.83303022011467
0,1,2,2024-11-29,11:47:02,248.04712926822305,276.51337071192114,493.3099661697543,406.973258660575
0,1,2,2024-11-29,11:47:02,248.13540380583893,276.1476289373501,493.2397754951465,407.70474221995886
0,1,2,2024-11-29,11:47:02,248.09386388300334,276.69357405104716,493.15869802533877,406.6128519894193
0,1,2,2024-11-29,11:47:02,248.07105564578944,276.6137072290326,493.314706658807,406.77258562547473
0,1,2,2024-11-29,11:47:02,247.95160513054847,276.2655177213096,493.3039993633919,407.4689646322203
0,1,2,2024-11-29,11:47:02,248.0424003058336,276.2602228889798,493.6074907082536,407.47955428854954
0,1,2,2024-11-29,11:47:02,248.07825359945824,275.91426734639134,493.40072708357053,408.1714653660079
0,1,2,2024-11-29,11:47:02,248.0730128583739,277.41142588163996,493.34242334236706,405.1771482886755
0,1,2,2024-11-29,11:47:02,247.96189763282612,276.64245695186514,493.1948881214762,406.7150861418256
0,1,2,2024-11-29,11:47:02,247.9724735423569,276.33307963739986,492.9255264428494,407.3338407655107
0,1,2,2024-11-29,11:47:02,248.11438382002976,277.1174732743909,493.3225878308679,405.7650534868021
0,1,2,2024-11-29,11:47:03,248.22464758849483,277.6916810760802,493.6557406779355,404.61663787910715
0,1,2,2024-11-29,11:47:03,248.1342022862052,277.2507507216478,493.5083726532702,405.49849858421175
0,1,2,2024-11-29,11:47:03,248.04653213822843,276.4997653163311,493.54464254806663,407.00046939163656
0,1,2,2024-11-29,11:47:03,248.0745941681956,275.4767692715721,493.71707081246666,409.0464614783367
0,1,2,2024-11-29,11:47:03,248.25424762827373,275.223892135358,494.0832464653777,409.5522157482874
0,1,2,2024-11-29,11:47:03,248.2499650754455,275.00209039623627,493.8965029526354,409.99579908720295
0,1,2,2024-11-29,11:47:03,248.23425421722158,275.7642711298281,493.92973002902903,408.4714501594953
0,1,2,2024-11-29,11:47:03,248.31889856794612,276.5453443434333,493.6275283770224,406.90930855288093
0,1,2,2024-11-29,11:47:03,248.4108921284211,275.5675053334251,493.29524300628384,408.8649884076608
0,1,2,2024-11-29,11:47:03,248.52352845287996,275.8722163762927,493.1522805659564,408.2555670087796
0,1,2,2024-11-29,11:47:03,248.3217608363305,276.67046569045027,493.2472015420722,406.65908880070367
0,1,2,2024-11-29,11:47:03,248.09708407048905,276.09576620081197,493.0128955107755,407.8084752660675
0,1,2,2024-11-29,11:47:03,248.21489033235756,276.2583179092185,492.90002513361065,407.4833670683084
0,1,2,2024-11-29,11:47:03,248.08658906914812,276.63991952856986,493.15478658657275,406.720182165811
0,1,2,2024-11-29,11:47:03,248.1303092808526,277.3822249096589,493.08251885816253,405.2355581161151
0,1,2,2024-11-29,11:47:03,248.19974117835866,278.01706199471306,492.95317078563255,403.96587886134535
0,1,2,2024-11-29,11:47:03,248.20549652511505,278.1243018272742,493.0735329158552,403.7513972679971
0,1,2,2024-11-29,11:47:03,248.1531919035155,278.17613145054503,493.2173927026824,403.6477574968887
0,1,2,2024-11-29,11:47:03,248.2206635856934,276.99788850226815,493.19514578027145,406.0042305364923
0,1,2,2024-11-29,11:47:03,248.49375242095695,277.53495952149996,493.87924399691417,404.9300836052133
0,1,2,2024-11-29,11:47:04,248.52666097089391,277.14336762951956,494.3017523136397,405.7132655283455
0,1,2,2024-11-29,11:47:04,248.55474349385605,276.38521019226977,494.27333675731353,407.22957971552967
0,1,2,2024-11-29,11:47:04,248.80105675730448,276.51051601241716,494.2927749249301,406.9789678343144
0,1,2,2024-11-29,11:47:04,248.48608839176703,275.9572341547905,494.0560450579232,408.08551131939674
0,1,2,2024-11-29,11:47:04,248.36033061335914,276.4573501272611,493.97353739183524,407.0853120521748
0,1,2,2024-11-29,11:47:04,248.7302063886062,276.24602992216137,494.19258540811825,407.5079447401207
0,1,2,2024-11-29,11:47:04,248.88336564528703,276.42192705965084,494.240358997547,407.1561273631892
0,1,2,2024-11-29,11:47:04,249.63528188708247,275.5148852784049,493.4886488120108,408.31755772765445
0,1,2,2024-11-29,11:47:04,250.45478935500742,275.7689271029798,492.84378631939967,406.87228736473185
0,1,2,2024-11-29,11:47:04,252.28558753292666,276.77133152161247,500.2735770091655,404.59661834258975
0,1,2,2024-11-29,11:47:04,254.01903021090052,278.37049755149553,505.43726977055906,402.3589224371392
0,1,2,2024-11-29,11:47:04,251.28442020213177,276.5909083352726,501.0157442025753,406.4972954868461
0,1,2,2024-11-29,11:47:04,250.15863060159805,275.7019530774779,499.0549389091095,408.49303001928064
0,1,2,2024-11-29,11:47:04,250.059584751264,275.8502451534489,497.70549538490377,408.2782116218388
0,1,2,2024-11-29,11:47:04,250.49173185596024,275.8444203986207,497.1476632223988,408.31923502394926
0,1,2,2024-11-29,11:47:04,250.55887280235888,276.3383775564531,497.1277823562037,407.3407329728217
0,1,2,2024-11-29,11:47:04,250.5756592616695,276.27176608383894,497.3987850681449,407.4758297870077
0,1,2,2024-11-29,11:47:04,250.72218665966585,276.28376350339704,497.95069088865563,407.4510668252064
0,1,2,2024-11-29,11:47:04,250.6948767302142,276.4147076936941,498.00225676924,407.1875818791847
0,1,2,2024-11-29,11:47:05,251.02154859690734,276.21786645909395,497.9902697860799,407.5794784296715
0,1,2,2024-11-29,11:47:05,251.11430527072324,275.9746515881119,498.04170428677,408.0642090547942
0,1,2,2024-11-29,11:47:05,250.79166502123388,276.16672279587596,497.44485457963594,407.6785132842944
0,1,2,2024-11-29,11:47:05,250.77066502455503,275.88645622511484,497.90408486517725,408.2376359901878
0,1,2,2024-11-29,11:47:05,250.63567960330323,276.5037666833292,497.4972796202924,407.0017828041177
0,1,2,2024-11-29,11:47:05,250.81377010815942,276.8191861503152,497.7208360183481,406.36982410628815
0,1,2,2024-11-29,11:47:05,250.53973702352158,276.60835378606544,497.8416923489612,406.7905126051556
0,1,2,2024-11-29,11:47:05,250.60628191823685,276.4715955402817,497.38942656344136,407.0631817453269
0,1,2,2024-11-29,11:47:05,250.82572510167154,275.88943333890063,498.10336230258656,408.2267547770175
0,1,2,2024-11-29,11:47:05,250.6017186403275,276.04382882873887,498.23834747527206,407.9173088190235
0,1,2,2024-11-29,11:47:05,250.80909291063747,276.4065109528852,498.3040036870462,407.19135296742394
0,1,2,2024-11-29,11:47:05,250.68947207494787,276.42047915503485,498.3155600929746,407.16289329087465
0,1,2,2024-11-29,11:47:05,250.47384228969287,276.7588251320487,498.43982131212476,406.4857461300697
0,1,2,2024-11-29,11:47:05,250.55192041285068,276.47601984719483,498.5035813225791,407.0509513213238
0,1,2,2024-11-29,11:47:05,251.0024726444821,276.61817039467167,498.84585255674386,406.7662995394398
0,1,2,2024-11-29,11:47:05,251.37155217718131,276.7026637416275,499.88519499947864,406.59701911224425
0,1,2,2024-11-29,11:47:05,251.61702628542952,276.58496106136084,500.434619480514,406.8321357718193
0,1,2,2024-11-29,11:47:05,251.95753199336872,275.93565393442935,500.6710563751251,408.13050336349426
0,1,2,2024-11-29,11:47:05,252.53193326422155,275.7476344612802,501.4412286555294,408.506330340326
0,1,2,2024-11-29,11:47:05,252.75353987242997,275.72744974147184,502.3042589130553,408.5465106085898
0,1,2,2024-11-29,11:47:06,253.36273787166033,273.2942812410188,503.2254156413873,413.4126804725124
0,1,2,2024-11-29,11:47:06,253.73079239741628,273.3237849980943,504.0477109500701,413.35353609460094
0,1,2,2024-11-29,11:47:06,254.0727229387168,272.6321999748115,504.55191731903074,414.7365746939917
0,1,2,2024-11-29,11:47:06,254.41006938604522,272.1484214404096,504.9561121354742,415.704018789572
0,1,2,2024-11-29,11:47:06,254.72315993363728,272.832015585134,505.63128653383814,414.33673035154004
0,1,2,2024-11-29,11:47:06,255.0312177279882,273.82606851837477,506.4905762560335,412.348533131609
0,1,2,2024-11-29,11:47:06,255.42299091511785,272.3005654543117,507.00927115627167,415.399458398758
0,1,2,2024-11-29,11:47:06,255.42392848147495,273.07695784450016,506.98967788743965,413.8466075776267
0,1,2,2024-11-29,11:47:06,255.60843884641307,272.99774394056357,506.98991974879846,414.00497226431304
0,1,2,2024-11-29,11:47:06,255.72887592653927,272.96546569829474,507.02425419387214,414.06947459460594
0,1,2,2024-11-29,11:47:06,255.68653228331303,273.33454972336443,507.34923826413177,413.33125869650496
0,1,2,2024-11-29,11:47:06,255.63417765160233,273.6882919820213,507.02481349552676,412.6237314341943
0,1,2,2024-11-29,11:47:06,255.44806640499775,273.1811785755214,507.0439252219255,413.6379206257505
0,1,2,2024-11-29,11:47:06,255.18309464825882,273.21757283649924,506.74350356251995,413.565079617473
0,1,2,2024-11-29,11:47:06,255.137097253313,273.66151387080134,506.42491344014934,412.6771810098049
0,1,2,2024-11-29,11:47:06,255.08327152232184,273.4588770610954,506.77534396642625,413.0824334987109
0,1,2,2024-11-29,11:47:06,255.17660937045488,273.3663957337759,506.51060455298347,413.26737560071786
0,1,2,2024-11-29,11:47:06,254.99664404887034,272.23719548674944,506.06002138572984,415.52575695052644
0,1,2,2024-11-29,11:47:06,254.90276192411943,272.440764379695,506.3725478721784,415.11860242699794
0,1,2,2024-11-29,11:47:06,254.7757463915524,272.6715497706928,506.16735776430374,414.6570160728337
0,1,2,2024-11-29,11:47:07,255.06804135818064,272.0837280900195,506.55955118364454,415.8326456946558
0,1,2,2024-11-29,11:47:07,255.21154704068732,273.0167585050669,506.6155434620183,413.9665730511768
0,1,2,2024-11-29,11:47:07,254.93642007004632,272.253968732472,505.9408101077596,415.4921416737577
